timestamp,severity,checker,module,message
2025-12-03 01:10:25.846000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:10:25.846000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:10:25.865000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:10:25.865000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:18:13.230000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982896' received, requesting new capture with payload:{""IdRemito"":2982896,""FechaHora"":""2025-12-03T01:18:14.0422692-03:00"",""Especie"":197,""Largo"":""6800-7400 var"",""VolumenArbol"":0.17,""Categoria"":1,""TipoCamion"":null,""CantidadBancos"":0,""CantidadVehiculos"":0,""PesoNeto"":31.200,""PesoBruto"":46.260,""AlturaMaxima"":0.0,""Proveedor"":""no"",""IdModelo"":1,""Matricula"":""QTP2828"",""Establecimiento"":""Messone - Behrens"",""DensidadMinima"":720.0,""DensidadMaxima"":1100.0}"
2025-12-03 01:19:11.882000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191126] ID Manager: not vehicle ID available,"
2025-12-03 01:19:37.650000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:19:37.654000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:19:37.670000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:19:37.681000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:19:37.779000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:19:37.779000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:20:01.294000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.565414"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:20:01.821000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.559403075"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:20:14.030000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191126 finalized as event_approved
2025-12-03 01:20:18.260000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:20:18.260000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:20:18.263000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:20:18.263000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:20:18.266000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:20:18.266000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:20:18.269000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:20:18.269000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:20:18.289000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:20:18.289000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:28:40.552000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982837' received, requesting new capture with payload:{""IdRemito"":2982837,""FechaHora"":""2025-12-03T01:28:41.5394979-03:00"",""Especie"":197,""Largo"":""6800-7400 var"",""VolumenArbol"":0.23,""Categoria"":1,""TipoCamion"":null,""CantidadBancos"":0,""CantidadVehiculos"":0,""PesoNeto"":30.120,""PesoBruto"":45.520,""AlturaMaxima"":0.0,""Proveedor"":""no"",""IdModelo"":1,""Matricula"":""JTP3985"",""Establecimiento"":""Carpinteria I Uruwood"",""DensidadMinima"":756.0,""DensidadMaxima"":877.0}"
2025-12-03 01:29:26.335000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191127] ID Manager: not vehicle ID available,"
2025-12-03 01:29:47.909000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:29:47.914000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:29:47.929000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:29:47.940000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:29:48.036000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:29:48.036000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:30:05.689000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.543847"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:30:06.218000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.510748125"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:30:17.375000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191127 finalized as event_approved
2025-12-03 01:30:21.453000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:30:21.453000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:30:21.456000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:30:21.456000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:30:21.459000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:30:21.459000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:30:21.461000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:30:21.461000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:30:21.481000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:30:21.481000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:30:33.169000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982880' received, requesting new capture with payload:{""IdRemito"":2982880,""FechaHora"":""2025-12-03T01:30:33.9688543-03:00"",""Especie"":197,""Largo"":""6800-7400 var"",""VolumenArbol"":0.16,""Categoria"":1,""TipoCamion"":null,""CantidadBancos"":0,""CantidadVehiculos"":0,""PesoNeto"":31.480,""PesoBruto"":46.520,""AlturaMaxima"":0.0,""Proveedor"":""no"",""IdModelo"":1,""Matricula"":""QTP3332"",""Establecimiento"":""Carpinteria I Uruwood"",""DensidadMinima"":720.0,""DensidadMaxima"":1100.0}"
2025-12-03 01:31:33.372000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191128] ID Manager: not vehicle ID available,"
2025-12-03 01:32:00.728000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:32:00.732000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:32:00.747000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:32:00.758000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:32:00.853000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:32:00.853000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:32:25.429000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.50180355"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:32:25.965000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.53545615"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:32:38.008000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191128 finalized as event_approved
2025-12-03 01:32:42.085000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:32:42.085000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:32:42.088000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:32:42.088000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:32:42.091000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:32:42.091000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:32:42.094000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:32:42.094000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:32:42.114000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:32:42.114000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:38:11.577000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982829' received, requesting new capture with payload:{""IdRemito"":2982829,""FechaHora"":""2025-12-03T01:38:12.3836736-03:00"",""Especie"":211,""Largo"":""6800-7400 var"",""VolumenArbol"":0.2,""Categoria"":1,""TipoCamion"":null,""CantidadBancos"":0,""CantidadVehiculos"":0,""PesoNeto"":30.060,""PesoBruto"":44.760,""AlturaMaxima"":0.0,""Proveedor"":""no"",""IdModelo"":8,""Matricula"":""QTP3330"",""Establecimiento"":""La Vertiente"",""DensidadMinima"":750.0,""DensidadMaxima"":1000.0}"
2025-12-03 01:38:57.195000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191129] ID Manager: not vehicle ID available,"
2025-12-03 01:39:19.921000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:39:19.921000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:39:19.936000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:39:19.952000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:39:20.037000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:39:20.037000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:39:38.802000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.52239872"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:39:39.330000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.49952547"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:39:51.097000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191129 finalized as event_approved
2025-12-03 01:39:55.323000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:39:55.323000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:39:55.326000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:39:55.326000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:39:55.330000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:39:55.330000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:39:55.332000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:39:55.332000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:39:55.351000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:39:55.351000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:42:22.791000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982938' received, requesting new capture with payload:{""IdRemito"":2982938,""FechaHora"":""2025-12-03T01:42:23.7169306-03:00"",""Especie"":231,""Largo"":""6800-7400 var"",""VolumenArbol"":0.3,""Categoria"":1,""TipoCamion"":""Autocargante"",""CantidadBancos"":6,""CantidadVehiculos"":1,""PesoNeto"":31.460,""PesoBruto"":46.300,""AlturaMaxima"":4.300,""Proveedor"":""si"",""IdModelo"":2,""Matricula"":""FTP3093"",""Establecimiento"":""Frimosa P2 (FRDLP)"",""DensidadMinima"":640.0,""DensidadMaxima"":739.0}"
2025-12-03 01:43:30.618000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191130] ID Manager: not vehicle ID available,"
2025-12-03 01:43:53.947000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:43:53.952000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:43:53.968000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:43:53.979000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:43:54.074000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:43:54.074000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:44:13.395000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.6139848299999999"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:44:13.929000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.630086325"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:44:25.235000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191130 finalized as event_approved
2025-12-03 01:44:29.319000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:44:29.319000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:44:29.327000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:44:29.327000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:44:29.351000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:44:29.351000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:44:34.168000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982939' received, requesting new capture with payload:{""IdRemito"":2982939,""FechaHora"":""2025-12-03T01:44:34.9363066-03:00"",""Especie"":231,""Largo"":""6800-7400 var"",""VolumenArbol"":0.29,""Categoria"":1,""TipoCamion"":null,""CantidadBancos"":0,""CantidadVehiculos"":0,""PesoNeto"":31.780,""PesoBruto"":46.660,""AlturaMaxima"":0.0,""Proveedor"":""no"",""IdModelo"":2,""Matricula"":""QTP3346"",""Establecimiento"":""Gonzalez, Orlando"",""DensidadMinima"":643.0,""DensidadMaxima"":729.0}"
2025-12-03 01:45:24.480000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191131] ID Manager: not vehicle ID available,"
2025-12-03 01:45:49.487000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:45:49.491000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:45:49.507000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:45:49.518000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:45:49.614000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:45:49.614000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:46:12.223000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.5826597250000001"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:46:12.755000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.593657195"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:46:16.055000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982849' received, requesting new capture with payload:{""IdRemito"":2982849,""FechaHora"":""2025-12-03T01:46:17.0380541-03:00"",""Especie"":231,""Largo"":""6800-7400 var"",""VolumenArbol"":0.34,""Categoria"":1,""TipoCamion"":""Tritren"",""CantidadBancos"":9,""CantidadVehiculos"":3,""PesoNeto"":45.200,""PesoBruto"":69.140,""AlturaMaxima"":4.300,""Proveedor"":""no"",""IdModelo"":2,""Matricula"":""QTP3005"",""Establecimiento"":""Green Flower Blanca 2"",""DensidadMinima"":592.0,""DensidadMaxima"":674.0}"
2025-12-03 01:46:25.121000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191131 finalized as event_approved
2025-12-03 01:46:29.345000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:46:29.345000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:46:29.353000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:46:29.353000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:46:29.379000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:46:29.379000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:47:02.810000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191132] ID Manager: not vehicle ID available,"
2025-12-03 01:47:29.933000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 01:47:29.937000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 01:47:29.953000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 01:47:29.965000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 01:47:30.092000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:47:30.092000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 01:47:56.322000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.5810826499999999"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:47:56.861000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.58781028"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:47:57.388000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.5925627499999999"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 01:48:11.309000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191132 finalized as event_approved
2025-12-03 01:48:15.697000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:48:15.697000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 01:48:15.700000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:48:15.700000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeOriginal
2025-12-03 01:48:15.704000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:48:15.704000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 01:48:15.707000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:48:15.707000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeOriginal
2025-12-03 01:48:15.730000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 01:48:15.730000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 02:07:11.985000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982823' received, requesting new capture with payload:{""IdRemito"":2982823,""FechaHora"":""2025-12-03T02:07:12.7292276-03:00"",""Especie"":231,""Largo"":""6800-7400 var"",""VolumenArbol"":0.3,""Categoria"":1,""TipoCamion"":""Autocargante"",""CantidadBancos"":6,""CantidadVehiculos"":1,""PesoNeto"":32.280,""PesoBruto"":46.980,""AlturaMaxima"":4.300,""Proveedor"":""si"",""IdModelo"":2,""Matricula"":""JTP1960"",""Establecimiento"":""Berrutti P1"",""DensidadMinima"":691.0,""DensidadMaxima"":767.0}"
2025-12-03 02:07:58.653000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191133] ID Manager: not vehicle ID available,"
2025-12-03 02:08:17.206000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 02:08:17.210000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 02:08:17.224000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 02:08:17.235000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 02:08:17.326000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 02:08:17.326000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 02:08:29.430000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.69354155"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 02:08:29.955000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.657324935"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 02:08:40.070000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191133 finalized as event_approved
2025-12-03 02:08:44.154000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 02:08:44.154000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 02:08:44.161000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 02:08:44.161000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 02:08:44.182000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 02:08:44.182000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 02:11:52.372000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982915' received, requesting new capture with payload:{""IdRemito"":2982915,""FechaHora"":""2025-12-03T02:11:53.19698-03:00"",""Especie"":197,""Largo"":""6800-7400 var"",""VolumenArbol"":0.38,""Categoria"":1,""TipoCamion"":""Tritren"",""CantidadBancos"":9,""CantidadVehiculos"":3,""PesoNeto"":48.400,""PesoBruto"":72.100,""AlturaMaxima"":4.300,""Proveedor"":""no"",""IdModelo"":3,""Matricula"":""JTP3546"",""Establecimiento"":""Lambare 1"",""DensidadMinima"":836.0,""DensidadMaxima"":886.0}"
2025-12-03 02:13:06.080000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191134] ID Manager: not vehicle ID available,"
2025-12-03 02:13:40.152000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 02:13:40.157000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 02:13:40.175000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 02:13:40.188000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 02:13:40.324000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 02:13:40.324000,MEDIUM,warning_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
2025-12-03 02:14:10.115000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.63480575"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 02:14:10.643000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.6082540700000001"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 02:14:11.174000,HIGH,error_message_checker,CalculateMLVolume,"{""process_id"":"""",""result"":""0.662913525"",""model_name"":""una_grapada_72"",""error"":""""}"
2025-12-03 02:14:23.598000,LOW,capture_finalization_checker,Engine,Event LM-ULT1-M-0000191134 finalized as event_approved
2025-12-03 02:14:27.829000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 02:14:27.829000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace solidVolumeReference
2025-12-03 02:14:27.839000,MEDIUM,warning_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 02:14:27.839000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace stereoVolumeReference
2025-12-03 02:14:27.866000,HIGH,error_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 02:14:27.866000,MEDIUM,warning_message_checker,DBConfigStorage,Warning al leer trace calc_error
2025-12-03 02:19:40.060000,LOW,capture_trigger_checker,MsmSystem,"Start code '2982904' received, requesting new capture with payload:{""IdRemito"":2982904,""FechaHora"":""2025-12-03T02:19:40.9410677-03:00"",""Especie"":197,""Largo"":""6800-7400 var"",""VolumenArbol"":0.68,""Categoria"":1,""TipoCamion"":""Tritren"",""CantidadBancos"":9,""CantidadVehiculos"":3,""PesoNeto"":49.960,""PesoBruto"":73.740,""AlturaMaxima"":4.300,""Proveedor"":""no"",""IdModelo"":5,""Matricula"":""QTP3016"",""Establecimiento"":""El Cordobes"",""DensidadMinima"":837.0,""DensidadMaxima"":885.0}"
2025-12-03 02:20:38.294000,MEDIUM,warning_checker,MsmSystem,"[LM-ULT1-M-0000191135] ID Manager: not vehicle ID available,"
2025-12-03 02:21:10.172000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo category"
2025-12-03 02:21:10.177000,MEDIUM,warning_checker,Main,"No se pudo insertar el valor, dejare la glosa de reemplazo bark"
2025-12-03 02:21:10.195000,MEDIUM,warning_checker,Main,No se pudo insertar el valor solidVolumeReference
2025-12-03 02:21:10.208000,MEDIUM,warning_checker,Main,No se pudo insertar el valor stereoVolumeReference
2025-12-03 02:21:10.350000,HIGH,error_message_checker,WebserviceManager,"Error leyendo finalizacion del evento, se asume no finalizado"
